index,field,pv,value,record_type
2813,golden_offset_x,SR17C-DI-EBPM-09:CF:GOLDEN_X_S,0,ao
2813,golden_offset_y,SR17C-DI-EBPM-09:CF:GOLDEN_Y_S,0,ao
2832,bba_offset_x,SR17C-DI-EBPM-10:CF:BBA_X_S,0,ao
2832,bba_offset_y,SR17C-DI-EBPM-10:CF:BBA_Y_S,0,ao
2832,bcd_offset_x,SR17C-DI-EBPM-10:CF:BCD_X_S,0,ao
2832,bcd_offset_y,SR17C-DI-EBPM-10:CF:BCD_Y_S,0,ao
2832,golden_offset_x,SR17C-DI-EBPM-10:CF:GOLDEN_X_S,0,ao
2832,golden_offset_y,SR17C-DI-EBPM-10:CF:GOLDEN_Y_S,0,ao
2848,bba_offset_x,SR18C-DI-EBPM-01:CF:BBA_X_S,0,ao
2848,bba_offset_y,SR18C-DI-EBPM-01:CF:BBA_Y_S,0,ao
2848,bcd_offset_x,SR18C-DI-EBPM-01:CF:BCD_X_S,0,ao
2848,bcd_offset_y,SR18C-DI-EBPM-01:CF:BCD_Y_S,0,ao
2848,golden_offset_x,SR18C-DI-EBPM-01:CF:GOLDEN_X_S,0,ao
2848,golden_offset_y,SR18C-DI-EBPM-01:CF:GOLDEN_Y_S,0,ao
2870,bba_offset_x,SR18C-DI-EBPM-02:CF:BBA_X_S,0,ao
2870,bba_offset_y,SR18C-DI-EBPM-02:CF:BBA_Y_S,0,ao
2870,bcd_offset_x,SR18C-DI-EBPM-02:CF:BCD_X_S,0,ao
2870,bcd_offset_y,SR18C-DI-EBPM-02:CF:BCD_Y_S,0,ao
2870,golden_offset_x,SR18C-DI-EBPM-02:CF:GOLDEN_X_S,0,ao
2870,golden_offset_y,SR18C-DI-EBPM-02:CF:GOLDEN_Y_S,0,ao
2880,bba_offset_x,SR18C-DI-EBPM-03:CF:BBA_X_S,0,ao
2880,bba_offset_y,SR18C-DI-EBPM-03:CF:BBA_Y_S,0,ao
2880,bcd_offset_x,SR18C-DI-EBPM-03:CF:BCD_X_S,0,ao
2880,bcd_offset_y,SR18C-DI-EBPM-03:CF:BCD_Y_S,0,ao
2880,golden_offset_x,SR18C-DI-EBPM-03:CF:GOLDEN_X_S,0,ao
2880,golden_offset_y,SR18C-DI-EBPM-03:CF:GOLDEN_Y_S,0,ao
2900,bba_offset_x,SR18C-DI-EBPM-04:CF:BBA_X_S,0,ao
2900,bba_offset_y,SR18C-DI-EBPM-04:CF:BBA_Y_S,0,ao
2900,bcd_offset_x,SR18C-DI-EBPM-04:CF:BCD_X_S,0,ao
2900,bcd_offset_y,SR18C-DI-EBPM-04:CF:BCD_Y_S,0,ao
2900,golden_offset_x,SR18C-DI-EBPM-04:CF:GOLDEN_X_S,0,ao
2900,golden_offset_y,SR18C-DI-EBPM-04:CF:GOLDEN_Y_S,0,ao
2911,bba_offset_x,SR18C-DI-EBPM-05:CF:BBA_X_S,0,ao
2911,bba_offset_y,SR18C-DI-EBPM-05:CF:BBA_Y_S,0,ao
2911,bcd_offset_x,SR18C-DI-EBPM-05:CF:BCD_X_S,0,ao
2911,bcd_offset_y,SR18C-DI-EBPM-05:CF:BCD_Y_S,0,ao
2911,golden_offset_x,SR18C-DI-EBPM-05:CF:GOLDEN_X_S,0,ao
2911,golden_offset_y,SR18C-DI-EBPM-05:CF:GOLDEN_Y_S,0,ao
2941,bba_offset_x,SR18C-DI-EBPM-06:CF:BBA_X_S,0,ao
2941,bba_offset_y,SR18C-DI-EBPM-06:CF:BBA_Y_S,0,ao
2941,bcd_offset_x,SR18C-DI-EBPM-06:CF:BCD_X_S,0,ao
2941,bcd_offset_y,SR18C-DI-EBPM-06:CF:BCD_Y_S,0,ao
2941,golden_offset_x,SR18C-DI-EBPM-06:CF:GOLDEN_X_S,0,ao
2941,golden_offset_y,SR18C-DI-EBPM-06:CF:GOLDEN_Y_S,0,ao
2955,bba_offset_x,SR18C-DI-EBPM-07:CF:BBA_X_S,0,ao
2955,bba_offset_y,SR18C-DI-EBPM-07:CF:BBA_Y_S,0,ao
2955,bcd_offset_x,SR18C-DI-EBPM-07:CF:BCD_X_S,0,ao
2955,bcd_offset_y,SR18C-DI-EBPM-07:CF:BCD_Y_S,0,ao
2955,golden_offset_x,SR18C-DI-EBPM-07:CF:GOLDEN_X_S,0,ao
2955,golden_offset_y,SR18C-DI-EBPM-07:CF:GOLDEN_Y_S,0,ao
2969,bba_offset_x,SR18C-DI-EBPM-08:CF:BBA_X_S,0,ao
2969,bba_offset_y,SR18C-DI-EBPM-08:CF:BBA_Y_S,0,ao
2969,bcd_offset_x,SR18C-DI-EBPM-08:CF:BCD_X_S,0,ao
2969,bcd_offset_y,SR18C-DI-EBPM-08:CF:BCD_Y_S,0,ao
2969,golden_offset_x,SR18C-DI-EBPM-08:CF:GOLDEN_X_S,0,ao
2969,golden_offset_y,SR18C-DI-EBPM-08:CF:GOLDEN_Y_S,0,ao
2985,bba_offset_x,SR18C-DI-EBPM-09:CF:BBA_X_S,0,ao
2985,bba_offset_y,SR18C-DI-EBPM-09:CF:BBA_Y_S,0,ao
2985,bcd_offset_x,SR18C-DI-EBPM-09:CF:BCD_X_S,0,ao
2985,bcd_offset_y,SR18C-DI-EBPM-09:CF:BCD_Y_S,0,ao
2985,golden_offset_x,SR18C-DI-EBPM-09:CF:GOLDEN_X_S,0,ao
2985,golden_offset_y,SR18C-DI-EBPM-09:CF:GOLDEN_Y_S,0,ao
3004,bba_offset_x,SR18C-DI-EBPM-10:CF:BBA_X_S,0,ao
3004,bba_offset_y,SR18C-DI-EBPM-10:CF:BBA_Y_S,0,ao
3004,bcd_offset_x,SR18C-DI-EBPM-10:CF:BCD_X_S,0,ao
3004,bcd_offset_y,SR18C-DI-EBPM-10:CF:BCD_Y_S,0,ao
3004,golden_offset_x,SR18C-DI-EBPM-10:CF:GOLDEN_X_S,0,ao
3004,golden_offset_y,SR18C-DI-EBPM-10:CF:GOLDEN_Y_S,0,ao
3032,bba_offset_x,SR19C-DI-EBPM-01:CF:BBA_X_S,0,ao
3032,bba_offset_y,SR19C-DI-EBPM-01:CF:BBA_Y_S,0,ao
3032,bcd_offset_x,SR19C-DI-EBPM-01:CF:BCD_X_S,0,ao
3032,bcd_offset_y,SR19C-DI-EBPM-01:CF:BCD_Y_S,0,ao
3032,golden_offset_x,SR19C-DI-EBPM-01:CF:GOLDEN_X_S,0,ao
3032,golden_offset_y,SR19C-DI-EBPM-01:CF:GOLDEN_Y_S,0,ao
3054,bba_offset_x,SR19C-DI-EBPM-02:CF:BBA_X_S,0,ao
3054,bba_offset_y,SR19C-DI-EBPM-02:CF:BBA_Y_S,0,ao
3054,bcd_offset_x,SR19C-DI-EBPM-02:CF:BCD_X_S,0,ao
3054,bcd_offset_y,SR19C-DI-EBPM-02:CF:BCD_Y_S,0,ao
3054,golden_offset_x,SR19C-DI-EBPM-02:CF:GOLDEN_X_S,0,ao
3054,golden_offset_y,SR19C-DI-EBPM-02:CF:GOLDEN_Y_S,0,ao
3064,bba_offset_x,SR19C-DI-EBPM-03:CF:BBA_X_S,0,ao
3064,bba_offset_y,SR19C-DI-EBPM-03:CF:BBA_Y_S,0,ao
3064,bcd_offset_x,SR19C-DI-EBPM-03:CF:BCD_X_S,0,ao
3064,bcd_offset_y,SR19C-DI-EBPM-03:CF:BCD_Y_S,0,ao
3064,golden_offset_x,SR19C-DI-EBPM-03:CF:GOLDEN_X_S,0,ao
3064,golden_offset_y,SR19C-DI-EBPM-03:CF:GOLDEN_Y_S,0,ao
3084,bba_offset_x,SR19C-DI-EBPM-04:CF:BBA_X_S,0,ao
3084,bba_offset_y,SR19C-DI-EBPM-04:CF:BBA_Y_S,0,ao
3084,bcd_offset_x,SR19C-DI-EBPM-04:CF:BCD_X_S,0,ao
3084,bcd_offset_y,SR19C-DI-EBPM-04:CF:BCD_Y_S,0,ao
3084,golden_offset_x,SR19C-DI-EBPM-04:CF:GOLDEN_X_S,0,ao
3084,golden_offset_y,SR19C-DI-EBPM-04:CF:GOLDEN_Y_S,0,ao
3095,bba_offset_x,SR19C-DI-EBPM-05:CF:BBA_X_S,0,ao
3095,bba_offset_y,SR19C-DI-EBPM-05:CF:BBA_Y_S,0,ao
3095,bcd_offset_x,SR19C-DI-EBPM-05:CF:BCD_X_S,0,ao
3095,bcd_offset_y,SR19C-DI-EBPM-05:CF:BCD_Y_S,0,ao
3095,golden_offset_x,SR19C-DI-EBPM-05:CF:GOLDEN_X_S,0,ao
3095,golden_offset_y,SR19C-DI-EBPM-05:CF:GOLDEN_Y_S,0,ao
3102,bba_offset_x,SR19C-DI-EBPM-06:CF:BBA_X_S,0,ao
3102,bba_offset_y,SR19C-DI-EBPM-06:CF:BBA_Y_S,0,ao
3102,bcd_offset_x,SR19C-DI-EBPM-06:CF:BCD_X_S,0,ao
3102,bcd_offset_y,SR19C-DI-EBPM-06:CF:BCD_Y_S,0,ao
3102,golden_offset_x,SR19C-DI-EBPM-06:CF:GOLDEN_X_S,0,ao
3102,golden_offset_y,SR19C-DI-EBPM-06:CF:GOLDEN_Y_S,0,ao
3116,bba_offset_x,SR19C-DI-EBPM-07:CF:BBA_X_S,0,ao
3116,bba_offset_y,SR19C-DI-EBPM-07:CF:BBA_Y_S,0,ao
3116,bcd_offset_x,SR19C-DI-EBPM-07:CF:BCD_X_S,0,ao
3116,bcd_offset_y,SR19C-DI-EBPM-07:CF:BCD_Y_S,0,ao
3116,golden_offset_x,SR19C-DI-EBPM-07:CF:GOLDEN_X_S,0,ao
3116,golden_offset_y,SR19C-DI-EBPM-07:CF:GOLDEN_Y_S,0,ao
3130,bba_offset_x,SR19C-DI-EBPM-08:CF:BBA_X_S,0,ao
3130,bba_offset_y,SR19C-DI-EBPM-08:CF:BBA_Y_S,0,ao
3130,bcd_offset_x,SR19C-DI-EBPM-08:CF:BCD_X_S,0,ao
3130,bcd_offset_y,SR19C-DI-EBPM-08:CF:BCD_Y_S,0,ao
3130,golden_offset_x,SR19C-DI-EBPM-08:CF:GOLDEN_X_S,0,ao
3130,golden_offset_y,SR19C-DI-EBPM-08:CF:GOLDEN_Y_S,0,ao
3146,bba_offset_x,SR19C-DI-EBPM-09:CF:BBA_X_S,0,ao
3146,bba_offset_y,SR19C-DI-EBPM-09:CF:BBA_Y_S,0,ao
3146,bcd_offset_x,SR19C-DI-EBPM-09:CF:BCD_X_S,0,ao
3146,bcd_offset_y,SR19C-DI-EBPM-09:CF:BCD_Y_S,0,ao
3146,golden_offset_x,SR19C-DI-EBPM-09:CF:GOLDEN_X_S,0,ao
3146,golden_offset_y,SR19C-DI-EBPM-09:CF:GOLDEN_Y_S,0,ao
3165,bba_offset_x,SR19C-DI-EBPM-10:CF:BBA_X_S,0,ao
3165,bba_offset_y,SR19C-DI-EBPM-10:CF:BBA_Y_S,0,ao
3165,bcd_offset_x,SR19C-DI-EBPM-10:CF:BCD_X_S,0,ao
3165,bcd_offset_y,SR19C-DI-EBPM-10:CF:BCD_Y_S,0,ao
3165,golden_offset_x,SR19C-DI-EBPM-10:CF:GOLDEN_X_S,0,ao
3165,golden_offset_y,SR19C-DI-EBPM-10:CF:GOLDEN_Y_S,0,ao
3196,bba_offset_x,SR20C-DI-EBPM-01:CF:BBA_X_S,0,ao
3196,bba_offset_y,SR20C-DI-EBPM-01:CF:BBA_Y_S,0,ao
3196,bcd_offset_x,SR20C-DI-EBPM-01:CF:BCD_X_S,0,ao
3196,bcd_offset_y,SR20C-DI-EBPM-01:CF:BCD_Y_S,0,ao
3196,golden_offset_x,SR20C-DI-EBPM-01:CF:GOLDEN_X_S,0,ao
3196,golden_offset_y,SR20C-DI-EBPM-01:CF:GOLDEN_Y_S,0,ao
3218,bba_offset_x,SR20C-DI-EBPM-02:CF:BBA_X_S,0,ao
3218,bba_offset_y,SR20C-DI-EBPM-02:CF:BBA_Y_S,0,ao
3218,bcd_offset_x,SR20C-DI-EBPM-02:CF:BCD_X_S,0,ao
3218,bcd_offset_y,SR20C-DI-EBPM-02:CF:BCD_Y_S,0,ao
3218,golden_offset_x,SR20C-DI-EBPM-02:CF:GOLDEN_X_S,0,ao
3218,golden_offset_y,SR20C-DI-EBPM-02:CF:GOLDEN_Y_S,0,ao
3228,bba_offset_x,SR20C-DI-EBPM-03:CF:BBA_X_S,0,ao
3228,bba_offset_y,SR20C-DI-EBPM-03:CF:BBA_Y_S,0,ao
3228,bcd_offset_x,SR20C-DI-EBPM-03:CF:BCD_X_S,0,ao
3228,bcd_offset_y,SR20C-DI-EBPM-03:CF:BCD_Y_S,0,ao
3228,golden_offset_x,SR20C-DI-EBPM-03:CF:GOLDEN_X_S,0,ao
3228,golden_offset_y,SR20C-DI-EBPM-03:CF:GOLDEN_Y_S,0,ao
3248,bba_offset_x,SR20C-DI-EBPM-04:CF:BBA_X_S,0,ao
3248,bba_offset_y,SR20C-DI-EBPM-04:CF:BBA_Y_S,0,ao
3248,bcd_offset_x,SR20C-DI-EBPM-04:CF:BCD_X_S,0,ao
3248,bcd_offset_y,SR20C-DI-EBPM-04:CF:BCD_Y_S,0,ao
3248,golden_offset_x,SR20C-DI-EBPM-04:CF:GOLDEN_X_S,0,ao
3248,golden_offset_y,SR20C-DI-EBPM-04:CF:GOLDEN_Y_S,0,ao
3259,bba_offset_x,SR20C-DI-EBPM-05:CF:BBA_X_S,0,ao
3259,bba_offset_y,SR20C-DI-EBPM-05:CF:BBA_Y_S,0,ao
3259,bcd_offset_x,SR20C-DI-EBPM-05:CF:BCD_X_S,0,ao
3259,bcd_offset_y,SR20C-DI-EBPM-05:CF:BCD_Y_S,0,ao
3259,golden_offset_x,SR20C-DI-EBPM-05:CF:GOLDEN_X_S,0,ao
3259,golden_offset_y,SR20C-DI-EBPM-05:CF:GOLDEN_Y_S,0,ao
3266,bba_offset_x,SR20C-DI-EBPM-06:CF:BBA_X_S,0,ao
3266,bba_offset_y,SR20C-DI-EBPM-06:CF:BBA_Y_S,0,ao
3266,bcd_offset_x,SR20C-DI-EBPM-06:CF:BCD_X_S,0,ao
3266,bcd_offset_y,SR20C-DI-EBPM-06:CF:BCD_Y_S,0,ao
3266,golden_offset_x,SR20C-DI-EBPM-06:CF:GOLDEN_X_S,0,ao
3266,golden_offset_y,SR20C-DI-EBPM-06:CF:GOLDEN_Y_S,0,ao
3280,bba_offset_x,SR20C-DI-EBPM-07:CF:BBA_X_S,0,ao
3280,bba_offset_y,SR20C-DI-EBPM-07:CF:BBA_Y_S,0,ao
3280,bcd_offset_x,SR20C-DI-EBPM-07:CF:BCD_X_S,0,ao
3280,bcd_offset_y,SR20C-DI-EBPM-07:CF:BCD_Y_S,0,ao
3280,golden_offset_x,SR20C-DI-EBPM-07:CF:GOLDEN_X_S,0,ao
3280,golden_offset_y,SR20C-DI-EBPM-07:CF:GOLDEN_Y_S,0,ao
3294,bba_offset_x,SR20C-DI-EBPM-08:CF:BBA_X_S,0,ao
3294,bba_offset_y,SR20C-DI-EBPM-08:CF:BBA_Y_S,0,ao
3294,bcd_offset_x,SR20C-DI-EBPM-08:CF:BCD_X_S,0,ao
3294,bcd_offset_y,SR20C-DI-EBPM-08:CF:BCD_Y_S,0,ao
3294,golden_offset_x,SR20C-DI-EBPM-08:CF:GOLDEN_X_S,0,ao
3294,golden_offset_y,SR20C-DI-EBPM-08:CF:GOLDEN_Y_S,0,ao
3310,bba_offset_x,SR20C-DI-EBPM-09:CF:BBA_X_S,0,ao
3310,bba_offset_y,SR20C-DI-EBPM-09:CF:BBA_Y_S,0,ao
3310,bcd_offset_x,SR20C-DI-EBPM-09:CF:BCD_X_S,0,ao
3310,bcd_offset_y,SR20C-DI-EBPM-09:CF:BCD_Y_S,0,ao
3310,golden_offset_x,SR20C-DI-EBPM-09:CF:GOLDEN_X_S,0,ao
3310,golden_offset_y,SR20C-DI-EBPM-09:CF:GOLDEN_Y_S,0,ao
3324,bba_offset_x,SR20C-DI-EBPM-10:CF:BBA_X_S,0,ao
3324,bba_offset_y,SR20C-DI-EBPM-10:CF:BBA_Y_S,0,ao
3324,bcd_offset_x,SR20C-DI-EBPM-10:CF:BCD_X_S,0,ao
3324,bcd_offset_y,SR20C-DI-EBPM-10:CF:BCD_Y_S,0,ao
3324,golden_offset_x,SR20C-DI-EBPM-10:CF:GOLDEN_X_S,0,ao
3324,golden_offset_y,SR20C-DI-EBPM-10:CF:GOLDEN_Y_S,0,ao
3335,bba_offset_x,SR20C-DI-EBPM-11:CF:BBA_X_S,0,ao
3335,bba_offset_y,SR20C-DI-EBPM-11:CF:BBA_Y_S,0,ao
3335,bcd_offset_x,SR20C-DI-EBPM-11:CF:BCD_X_S,0,ao
3335,bcd_offset_y,SR20C-DI-EBPM-11:CF:BCD_Y_S,0,ao
3335,golden_offset_x,SR20C-DI-EBPM-11:CF:GOLDEN_X_S,0,ao
3335,golden_offset_y,SR20C-DI-EBPM-11:CF:GOLDEN_Y_S,0,ao
3353,bba_offset_x,SR21C-DI-EBPM-00:CF:BBA_X_S,0,ao
3353,bba_offset_y,SR21C-DI-EBPM-00:CF:BBA_Y_S,0,ao
3353,bcd_offset_x,SR21C-DI-EBPM-00:CF:BCD_X_S,0,ao
3353,bcd_offset_y,SR21C-DI-EBPM-00:CF:BCD_Y_S,0,ao
3353,golden_offset_x,SR21C-DI-EBPM-00:CF:GOLDEN_X_S,0,ao
3353,golden_offset_y,SR21C-DI-EBPM-00:CF:GOLDEN_Y_S,0,ao
3364,bba_offset_x,SR21C-DI-EBPM-01:CF:BBA_X_S,0,ao
3364,bba_offset_y,SR21C-DI-EBPM-01:CF:BBA_Y_S,0,ao
3364,bcd_offset_x,SR21C-DI-EBPM-01:CF:BCD_X_S,0,ao
3364,bcd_offset_y,SR21C-DI-EBPM-01:CF:BCD_Y_S,0,ao
3364,golden_offset_x,SR21C-DI-EBPM-01:CF:GOLDEN_X_S,0,ao
3364,golden_offset_y,SR21C-DI-EBPM-01:CF:GOLDEN_Y_S,0,ao
3381,bba_offset_x,SR21C-DI-EBPM-02:CF:BBA_X_S,0,ao
3381,bba_offset_y,SR21C-DI-EBPM-02:CF:BBA_Y_S,0,ao
3381,bcd_offset_x,SR21C-DI-EBPM-02:CF:BCD_X_S,0,ao
3381,bcd_offset_y,SR21C-DI-EBPM-02:CF:BCD_Y_S,0,ao
3381,golden_offset_x,SR21C-DI-EBPM-02:CF:GOLDEN_X_S,0,ao
3381,golden_offset_y,SR21C-DI-EBPM-02:CF:GOLDEN_Y_S,0,ao
3391,bba_offset_x,SR21C-DI-EBPM-03:CF:BBA_X_S,0,ao
3391,bba_offset_y,SR21C-DI-EBPM-03:CF:BBA_Y_S,0,ao
3391,bcd_offset_x,SR21C-DI-EBPM-03:CF:BCD_X_S,0,ao
3391,bcd_offset_y,SR21C-DI-EBPM-03:CF:BCD_Y_S,0,ao
3391,golden_offset_x,SR21C-DI-EBPM-03:CF:GOLDEN_X_S,0,ao
3391,golden_offset_y,SR21C-DI-EBPM-03:CF:GOLDEN_Y_S,0,ao
3411,bba_offset_x,SR21C-DI-EBPM-04:CF:BBA_X_S,0,ao
3411,bba_offset_y,SR21C-DI-EBPM-04:CF:BBA_Y_S,0,ao
3411,bcd_offset_x,SR21C-DI-EBPM-04:CF:BCD_X_S,0,ao
3411,bcd_offset_y,SR21C-DI-EBPM-04:CF:BCD_Y_S,0,ao
3411,golden_offset_x,SR21C-DI-EBPM-04:CF:GOLDEN_X_S,0,ao
3411,golden_offset_y,SR21C-DI-EBPM-04:CF:GOLDEN_Y_S,0,ao
3422,bba_offset_x,SR21C-DI-EBPM-05:CF:BBA_X_S,0,ao
3422,bba_offset_y,SR21C-DI-EBPM-05:CF:BBA_Y_S,0,ao
3422,bcd_offset_x,SR21C-DI-EBPM-05:CF:BCD_X_S,0,ao
3422,bcd_offset_y,SR21C-DI-EBPM-05:CF:BCD_Y_S,0,ao
3422,golden_offset_x,SR21C-DI-EBPM-05:CF:GOLDEN_X_S,0,ao
3422,golden_offset_y,SR21C-DI-EBPM-05:CF:GOLDEN_Y_S,0,ao
3438,bba_offset_x,SR21C-DI-EBPM-06:CF:BBA_X_S,0,ao
3438,bba_offset_y,SR21C-DI-EBPM-06:CF:BBA_Y_S,0,ao
3438,bcd_offset_x,SR21C-DI-EBPM-06:CF:BCD_X_S,0,ao
3438,bcd_offset_y,SR21C-DI-EBPM-06:CF:BCD_Y_S,0,ao
3438,golden_offset_x,SR21C-DI-EBPM-06:CF:GOLDEN_X_S,0,ao
3438,golden_offset_y,SR21C-DI-EBPM-06:CF:GOLDEN_Y_S,0,ao
3452,bba_offset_x,SR21C-DI-EBPM-07:CF:BBA_X_S,0,ao
3452,bba_offset_y,SR21C-DI-EBPM-07:CF:BBA_Y_S,0,ao
3452,bcd_offset_x,SR21C-DI-EBPM-07:CF:BCD_X_S,0,ao
3452,bcd_offset_y,SR21C-DI-EBPM-07:CF:BCD_Y_S,0,ao
3452,golden_offset_x,SR21C-DI-EBPM-07:CF:GOLDEN_X_S,0,ao
3452,golden_offset_y,SR21C-DI-EBPM-07:CF:GOLDEN_Y_S,0,ao
3466,bba_offset_x,SR21C-DI-EBPM-08:CF:BBA_X_S,0,ao
3466,bba_offset_y,SR21C-DI-EBPM-08:CF:BBA_Y_S,0,ao
3466,bcd_offset_x,SR21C-DI-EBPM-08:CF:BCD_X_S,0,ao
3466,bcd_offset_y,SR21C-DI-EBPM-08:CF:BCD_Y_S,0,ao
3466,golden_offset_x,SR21C-DI-EBPM-08:CF:GOLDEN_X_S,0,ao
3466,golden_offset_y,SR21C-DI-EBPM-08:CF:GOLDEN_Y_S,0,ao
3482,bba_offset_x,SR21C-DI-EBPM-09:CF:BBA_X_S,0,ao
3482,bba_offset_y,SR21C-DI-EBPM-09:CF:BBA_Y_S,0,ao
3482,bcd_offset_x,SR21C-DI-EBPM-09:CF:BCD_X_S,0,ao
3482,bcd_offset_y,SR21C-DI-EBPM-09:CF:BCD_Y_S,0,ao
3482,golden_offset_x,SR21C-DI-EBPM-09:CF:GOLDEN_X_S,0,ao
3482,golden_offset_y,SR21C-DI-EBPM-09:CF:GOLDEN_Y_S,0,ao
3501,bba_offset_x,SR21C-DI-EBPM-10:CF:BBA_X_S,0,ao
3501,bba_offset_y,SR21C-DI-EBPM-10:CF:BBA_Y_S,0,ao
3501,bcd_offset_x,SR21C-DI-EBPM-10:CF:BCD_X_S,0,ao
3501,bcd_offset_y,SR21C-DI-EBPM-10:CF:BCD_Y_S,0,ao
3501,golden_offset_x,SR21C-DI-EBPM-10:CF:GOLDEN_X_S,0,ao
3501,golden_offset_y,SR21C-DI-EBPM-10:CF:GOLDEN_Y_S,0,ao
3517,bba_offset_x,SR22C-DI-EBPM-01:CF:BBA_X_S,0,ao
3517,bba_offset_y,SR22C-DI-EBPM-01:CF:BBA_Y_S,0,ao
3517,bcd_offset_x,SR22C-DI-EBPM-01:CF:BCD_X_S,0,ao
3517,bcd_offset_y,SR22C-DI-EBPM-01:CF:BCD_Y_S,0,ao
3517,golden_offset_x,SR22C-DI-EBPM-01:CF:GOLDEN_X_S,0,ao
3517,golden_offset_y,SR22C-DI-EBPM-01:CF:GOLDEN_Y_S,0,ao
3539,bba_offset_x,SR22C-DI-EBPM-02:CF:BBA_X_S,0,ao
3539,bba_offset_y,SR22C-DI-EBPM-02:CF:BBA_Y_S,0,ao
3539,bcd_offset_x,SR22C-DI-EBPM-02:CF:BCD_X_S,0,ao
3539,bcd_offset_y,SR22C-DI-EBPM-02:CF:BCD_Y_S,0,ao
3539,golden_offset_x,SR22C-DI-EBPM-02:CF:GOLDEN_X_S,0,ao
3539,golden_offset_y,SR22C-DI-EBPM-02:CF:GOLDEN_Y_S,0,ao
3549,bba_offset_x,SR22C-DI-EBPM-03:CF:BBA_X_S,0,ao
3549,bba_offset_y,SR22C-DI-EBPM-03:CF:BBA_Y_S,0,ao
3549,bcd_offset_x,SR22C-DI-EBPM-03:CF:BCD_X_S,0,ao
3549,bcd_offset_y,SR22C-DI-EBPM-03:CF:BCD_Y_S,0,ao
3549,golden_offset_x,SR22C-DI-EBPM-03:CF:GOLDEN_X_S,0,ao
3549,golden_offset_y,SR22C-DI-EBPM-03:CF:GOLDEN_Y_S,0,ao
3569,bba_offset_x,SR22C-DI-EBPM-04:CF:BBA_X_S,0,ao
3569,bba_offset_y,SR22C-DI-EBPM-04:CF:BBA_Y_S,0,ao
3569,bcd_offset_x,SR22C-DI-EBPM-04:CF:BCD_X_S,0,ao
3569,bcd_offset_y,SR22C-DI-EBPM-04:CF:BCD_Y_S,0,ao
3569,golden_offset_x,SR22C-DI-EBPM-04:CF:GOLDEN_X_S,0,ao
3569,golden_offset_y,SR22C-DI-EBPM-04:CF:GOLDEN_Y_S,0,ao
3580,bba_offset_x,SR22C-DI-EBPM-05:CF:BBA_X_S,0,ao
3580,bba_offset_y,SR22C-DI-EBPM-05:CF:BBA_Y_S,0,ao
3580,bcd_offset_x,SR22C-DI-EBPM-05:CF:BCD_X_S,0,ao
3580,bcd_offset_y,SR22C-DI-EBPM-05:CF:BCD_Y_S,0,ao
3580,golden_offset_x,SR22C-DI-EBPM-05:CF:GOLDEN_X_S,0,ao
3580,golden_offset_y,SR22C-DI-EBPM-05:CF:GOLDEN_Y_S,0,ao
3587,bba_offset_x,SR22C-DI-EBPM-06:CF:BBA_X_S,0,ao
3587,bba_offset_y,SR22C-DI-EBPM-06:CF:BBA_Y_S,0,ao
3587,bcd_offset_x,SR22C-DI-EBPM-06:CF:BCD_X_S,0,ao
3587,bcd_offset_y,SR22C-DI-EBPM-06:CF:BCD_Y_S,0,ao
3587,golden_offset_x,SR22C-DI-EBPM-06:CF:GOLDEN_X_S,0,ao
3587,golden_offset_y,SR22C-DI-EBPM-06:CF:GOLDEN_Y_S,0,ao
3601,bba_offset_x,SR22C-DI-EBPM-07:CF:BBA_X_S,0,ao
3601,bba_offset_y,SR22C-DI-EBPM-07:CF:BBA_Y_S,0,ao
3601,bcd_offset_x,SR22C-DI-EBPM-07:CF:BCD_X_S,0,ao
3601,bcd_offset_y,SR22C-DI-EBPM-07:CF:BCD_Y_S,0,ao
3601,golden_offset_x,SR22C-DI-EBPM-07:CF:GOLDEN_X_S,0,ao
3601,golden_offset_y,SR22C-DI-EBPM-07:CF:GOLDEN_Y_S,0,ao
3615,bba_offset_x,SR22C-DI-EBPM-08:CF:BBA_X_S,0,ao
3615,bba_offset_y,SR22C-DI-EBPM-08:CF:BBA_Y_S,0,ao
3615,bcd_offset_x,SR22C-DI-EBPM-08:CF:BCD_X_S,0,ao
3615,bcd_offset_y,SR22C-DI-EBPM-08:CF:BCD_Y_S,0,ao
3615,golden_offset_x,SR22C-DI-EBPM-08:CF:GOLDEN_X_S,0,ao
3615,golden_offset_y,SR22C-DI-EBPM-08:CF:GOLDEN_Y_S,0,ao
3632,bba_offset_x,SR22C-DI-EBPM-09:CF:BBA_X_S,0,ao
3632,bba_offset_y,SR22C-DI-EBPM-09:CF:BBA_Y_S,0,ao
3632,bcd_offset_x,SR22C-DI-EBPM-09:CF:BCD_X_S,0,ao
3632,bcd_offset_y,SR22C-DI-EBPM-09:CF:BCD_Y_S,0,ao
3632,golden_offset_x,SR22C-DI-EBPM-09:CF:GOLDEN_X_S,0,ao
3632,golden_offset_y,SR22C-DI-EBPM-09:CF:GOLDEN_Y_S,0,ao
3651,bba_offset_x,SR22C-DI-EBPM-10:CF:BBA_X_S,0,ao
3651,bba_offset_y,SR22C-DI-EBPM-10:CF:BBA_Y_S,0,ao
3651,bcd_offset_x,SR22C-DI-EBPM-10:CF:BCD_X_S,0,ao
3651,bcd_offset_y,SR22C-DI-EBPM-10:CF:BCD_Y_S,0,ao
3651,golden_offset_x,SR22C-DI-EBPM-10:CF:GOLDEN_X_S,0,ao
