index,field,pv,value,record_type
194,golden_offset_x,SR02C-DI-EBPM-02:CF:GOLDEN_X_S,0,ao
194,golden_offset_y,SR02C-DI-EBPM-02:CF:GOLDEN_Y_S,0,ao
204,bba_offset_x,SR02C-DI-EBPM-03:CF:BBA_X_S,0,ao
204,bba_offset_y,SR02C-DI-EBPM-03:CF:BBA_Y_S,0,ao
204,bcd_offset_x,SR02C-DI-EBPM-03:CF:BCD_X_S,0,ao
204,bcd_offset_y,SR02C-DI-EBPM-03:CF:BCD_Y_S,0,ao
204,golden_offset_x,SR02C-DI-EBPM-03:CF:GOLDEN_X_S,0,ao
204,golden_offset_y,SR02C-DI-EBPM-03:CF:GOLDEN_Y_S,0,ao
224,bba_offset_x,SR02C-DI-EBPM-04:CF:BBA_X_S,0,ao
224,bba_offset_y,SR02C-DI-EBPM-04:CF:BBA_Y_S,0,ao
224,bcd_offset_x,SR02C-DI-EBPM-04:CF:BCD_X_S,0,ao
224,bcd_offset_y,SR02C-DI-EBPM-04:CF:BCD_Y_S,0,ao
224,golden_offset_x,SR02C-DI-EBPM-04:CF:GOLDEN_X_S,0,ao
224,golden_offset_y,SR02C-DI-EBPM-04:CF:GOLDEN_Y_S,0,ao
235,bba_offset_x,SR02C-DI-EBPM-05:CF:BBA_X_S,0,ao
235,bba_offset_y,SR02C-DI-EBPM-05:CF:BBA_Y_S,0,ao
235,bcd_offset_x,SR02C-DI-EBPM-05:CF:BCD_X_S,0,ao
235,bcd_offset_y,SR02C-DI-EBPM-05:CF:BCD_Y_S,0,ao
235,golden_offset_x,SR02C-DI-EBPM-05:CF:GOLDEN_X_S,0,ao
235,golden_offset_y,SR02C-DI-EBPM-05:CF:GOLDEN_Y_S,0,ao
251,bba_offset_x,SR02C-DI-EBPM-06:CF:BBA_X_S,0,ao
251,bba_offset_y,SR02C-DI-EBPM-06:CF:BBA_Y_S,0,ao
251,bcd_offset_x,SR02C-DI-EBPM-06:CF:BCD_X_S,0,ao
251,bcd_offset_y,SR02C-DI-EBPM-06:CF:BCD_Y_S,0,ao
251,golden_offset_x,SR02C-DI-EBPM-06:CF:GOLDEN_X_S,0,ao
251,golden_offset_y,SR02C-DI-EBPM-06:CF:GOLDEN_Y_S,0,ao
265,bba_offset_x,SR02C-DI-EBPM-07:CF:BBA_X_S,0,ao
265,bba_offset_y,SR02C-DI-EBPM-07:CF:BBA_Y_S,0,ao
265,bcd_offset_x,SR02C-DI-EBPM-07:CF:BCD_X_S,0,ao
265,bcd_offset_y,SR02C-DI-EBPM-07:CF:BCD_Y_S,0,ao
265,golden_offset_x,SR02C-DI-EBPM-07:CF:GOLDEN_X_S,0,ao
265,golden_offset_y,SR02C-DI-EBPM-07:CF:GOLDEN_Y_S,0,ao
279,bba_offset_x,SR02C-DI-EBPM-08:CF:BBA_X_S,0,ao
279,bba_offset_y,SR02C-DI-EBPM-08:CF:BBA_Y_S,0,ao
279,bcd_offset_x,SR02C-DI-EBPM-08:CF:BCD_X_S,0,ao
279,bcd_offset_y,SR02C-DI-EBPM-08:CF:BCD_Y_S,0,ao
279,golden_offset_x,SR02C-DI-EBPM-08:CF:GOLDEN_X_S,0,ao
279,golden_offset_y,SR02C-DI-EBPM-08:CF:GOLDEN_Y_S,0,ao
295,bba_offset_x,SR02C-DI-EBPM-09:CF:BBA_X_S,0,ao
295,bba_offset_y,SR02C-DI-EBPM-09:CF:BBA_Y_S,0,ao
295,bcd_offset_x,SR02C-DI-EBPM-09:CF:BCD_X_S,0,ao
295,bcd_offset_y,SR02C-DI-EBPM-09:CF:BCD_Y_S,0,ao
295,golden_offset_x,SR02C-DI-EBPM-09:CF:GOLDEN_X_S,0,ao
295,golden_offset_y,SR02C-DI-EBPM-09:CF:GOLDEN_Y_S,0,ao
314,bba_offset_x,SR02C-DI-EBPM-10:CF:BBA_X_S,0,ao
314,bba_offset_y,SR02C-DI-EBPM-10:CF:BBA_Y_S,0,ao
314,bcd_offset_x,SR02C-DI-EBPM-10:CF:BCD_X_S,0,ao
314,bcd_offset_y,SR02C-DI-EBPM-10:CF:BCD_Y_S,0,ao
314,golden_offset_x,SR02C-DI-EBPM-10:CF:GOLDEN_X_S,0,ao
314,golden_offset_y,SR02C-DI-EBPM-10:CF:GOLDEN_Y_S,0,ao
342,bba_offset_x,SR03C-DI-EBPM-01:CF:BBA_X_S,0,ao
342,bba_offset_y,SR03C-DI-EBPM-01:CF:BBA_Y_S,0,ao
342,bcd_offset_x,SR03C-DI-EBPM-01:CF:BCD_X_S,0,ao
342,bcd_offset_y,SR03C-DI-EBPM-01:CF:BCD_Y_S,0,ao
342,golden_offset_x,SR03C-DI-EBPM-01:CF:GOLDEN_X_S,0,ao
342,golden_offset_y,SR03C-DI-EBPM-01:CF:GOLDEN_Y_S,0,ao
364,bba_offset_x,SR03C-DI-EBPM-02:CF:BBA_X_S,0,ao
364,bba_offset_y,SR03C-DI-EBPM-02:CF:BBA_Y_S,0,ao
364,bcd_offset_x,SR03C-DI-EBPM-02:CF:BCD_X_S,0,ao
364,bcd_offset_y,SR03C-DI-EBPM-02:CF:BCD_Y_S,0,ao
364,golden_offset_x,SR03C-DI-EBPM-02:CF:GOLDEN_X_S,0,ao
364,golden_offset_y,SR03C-DI-EBPM-02:CF:GOLDEN_Y_S,0,ao
374,bba_offset_x,SR03C-DI-EBPM-03:CF:BBA_X_S,0,ao
374,bba_offset_y,SR03C-DI-EBPM-03:CF:BBA_Y_S,0,ao
374,bcd_offset_x,SR03C-DI-EBPM-03:CF:BCD_X_S,0,ao
374,bcd_offset_y,SR03C-DI-EBPM-03:CF:BCD_Y_S,0,ao
374,golden_offset_x,SR03C-DI-EBPM-03:CF:GOLDEN_X_S,0,ao
374,golden_offset_y,SR03C-DI-EBPM-03:CF:GOLDEN_Y_S,0,ao
394,bba_offset_x,SR03C-DI-EBPM-04:CF:BBA_X_S,0,ao
394,bba_offset_y,SR03C-DI-EBPM-04:CF:BBA_Y_S,0,ao
394,bcd_offset_x,SR03C-DI-EBPM-04:CF:BCD_X_S,0,ao
394,bcd_offset_y,SR03C-DI-EBPM-04:CF:BCD_Y_S,0,ao
394,golden_offset_x,SR03C-DI-EBPM-04:CF:GOLDEN_X_S,0,ao
394,golden_offset_y,SR03C-DI-EBPM-04:CF:GOLDEN_Y_S,0,ao
405,bba_offset_x,SR03C-DI-EBPM-05:CF:BBA_X_S,0,ao
405,bba_offset_y,SR03C-DI-EBPM-05:CF:BBA_Y_S,0,ao
405,bcd_offset_x,SR03C-DI-EBPM-05:CF:BCD_X_S,0,ao
405,bcd_offset_y,SR03C-DI-EBPM-05:CF:BCD_Y_S,0,ao
405,golden_offset_x,SR03C-DI-EBPM-05:CF:GOLDEN_X_S,0,ao
405,golden_offset_y,SR03C-DI-EBPM-05:CF:GOLDEN_Y_S,0,ao
412,bba_offset_x,SR03C-DI-EBPM-06:CF:BBA_X_S,0,ao
412,bba_offset_y,SR03C-DI-EBPM-06:CF:BBA_Y_S,0,ao
412,bcd_offset_x,SR03C-DI-EBPM-06:CF:BCD_X_S,0,ao
412,bcd_offset_y,SR03C-DI-EBPM-06:CF:BCD_Y_S,0,ao
412,golden_offset_x,SR03C-DI-EBPM-06:CF:GOLDEN_X_S,0,ao
412,golden_offset_y,SR03C-DI-EBPM-06:CF:GOLDEN_Y_S,0,ao
426,bba_offset_x,SR03C-DI-EBPM-07:CF:BBA_X_S,0,ao
426,bba_offset_y,SR03C-DI-EBPM-07:CF:BBA_Y_S,0,ao
426,bcd_offset_x,SR03C-DI-EBPM-07:CF:BCD_X_S,0,ao
426,bcd_offset_y,SR03C-DI-EBPM-07:CF:BCD_Y_S,0,ao
426,golden_offset_x,SR03C-DI-EBPM-07:CF:GOLDEN_X_S,0,ao
426,golden_offset_y,SR03C-DI-EBPM-07:CF:GOLDEN_Y_S,0,ao
440,bba_offset_x,SR03C-DI-EBPM-08:CF:BBA_X_S,0,ao
440,bba_offset_y,SR03C-DI-EBPM-08:CF:BBA_Y_S,0,ao
440,bcd_offset_x,SR03C-DI-EBPM-08:CF:BCD_X_S,0,ao
440,bcd_offset_y,SR03C-DI-EBPM-08:CF:BCD_Y_S,0,ao
440,golden_offset_x,SR03C-DI-EBPM-08:CF:GOLDEN_X_S,0,ao
440,golden_offset_y,SR03C-DI-EBPM-08:CF:GOLDEN_Y_S,0,ao
456,bba_offset_x,SR03C-DI-EBPM-09:CF:BBA_X_S,0,ao
456,bba_offset_y,SR03C-DI-EBPM-09:CF:BBA_Y_S,0,ao
456,bcd_offset_x,SR03C-DI-EBPM-09:CF:BCD_X_S,0,ao
456,bcd_offset_y,SR03C-DI-EBPM-09:CF:BCD_Y_S,0,ao
456,golden_offset_x,SR03C-DI-EBPM-09:CF:GOLDEN_X_S,0,ao
456,golden_offset_y,SR03C-DI-EBPM-09:CF:GOLDEN_Y_S,0,ao
475,bba_offset_x,SR03C-DI-EBPM-10:CF:BBA_X_S,0,ao
475,bba_offset_y,SR03C-DI-EBPM-10:CF:BBA_Y_S,0,ao
475,bcd_offset_x,SR03C-DI-EBPM-10:CF:BCD_X_S,0,ao
475,bcd_offset_y,SR03C-DI-EBPM-10:CF:BCD_Y_S,0,ao
475,golden_offset_x,SR03C-DI-EBPM-10:CF:GOLDEN_X_S,0,ao
475,golden_offset_y,SR03C-DI-EBPM-10:CF:GOLDEN_Y_S,0,ao
503,bba_offset_x,SR04C-DI-EBPM-01:CF:BBA_X_S,0,ao
503,bba_offset_y,SR04C-DI-EBPM-01:CF:BBA_Y_S,0,ao
503,bcd_offset_x,SR04C-DI-EBPM-01:CF:BCD_X_S,0,ao
503,bcd_offset_y,SR04C-DI-EBPM-01:CF:BCD_Y_S,0,ao
503,golden_offset_x,SR04C-DI-EBPM-01:CF:GOLDEN_X_S,0,ao
503,golden_offset_y,SR04C-DI-EBPM-01:CF:GOLDEN_Y_S,0,ao
525,bba_offset_x,SR04C-DI-EBPM-02:CF:BBA_X_S,0,ao
525,bba_offset_y,SR04C-DI-EBPM-02:CF:BBA_Y_S,0,ao
525,bcd_offset_x,SR04C-DI-EBPM-02:CF:BCD_X_S,0,ao
525,bcd_offset_y,SR04C-DI-EBPM-02:CF:BCD_Y_S,0,ao
525,golden_offset_x,SR04C-DI-EBPM-02:CF:GOLDEN_X_S,0,ao
525,golden_offset_y,SR04C-DI-EBPM-02:CF:GOLDEN_Y_S,0,ao
535,bba_offset_x,SR04C-DI-EBPM-03:CF:BBA_X_S,0,ao
535,bba_offset_y,SR04C-DI-EBPM-03:CF:BBA_Y_S,0,ao
535,bcd_offset_x,SR04C-DI-EBPM-03:CF:BCD_X_S,0,ao
535,bcd_offset_y,SR04C-DI-EBPM-03:CF:BCD_Y_S,0,ao
535,golden_offset_x,SR04C-DI-EBPM-03:CF:GOLDEN_X_S,0,ao
535,golden_offset_y,SR04C-DI-EBPM-03:CF:GOLDEN_Y_S,0,ao
555,bba_offset_x,SR04C-DI-EBPM-04:CF:BBA_X_S,0,ao
555,bba_offset_y,SR04C-DI-EBPM-04:CF:BBA_Y_S,0,ao
555,bcd_offset_x,SR04C-DI-EBPM-04:CF:BCD_X_S,0,ao
555,bcd_offset_y,SR04C-DI-EBPM-04:CF:BCD_Y_S,0,ao
555,golden_offset_x,SR04C-DI-EBPM-04:CF:GOLDEN_X_S,0,ao
555,golden_offset_y,SR04C-DI-EBPM-04:CF:GOLDEN_Y_S,0,ao
566,bba_offset_x,SR04C-DI-EBPM-05:CF:BBA_X_S,0,ao
566,bba_offset_y,SR04C-DI-EBPM-05:CF:BBA_Y_S,0,ao
566,bcd_offset_x,SR04C-DI-EBPM-05:CF:BCD_X_S,0,ao
566,bcd_offset_y,SR04C-DI-EBPM-05:CF:BCD_Y_S,0,ao
566,golden_offset_x,SR04C-DI-EBPM-05:CF:GOLDEN_X_S,0,ao
566,golden_offset_y,SR04C-DI-EBPM-05:CF:GOLDEN_Y_S,0,ao
582,bba_offset_x,SR04C-DI-EBPM-06:CF:BBA_X_S,0,ao
582,bba_offset_y,SR04C-DI-EBPM-06:CF:BBA_Y_S,0,ao
582,bcd_offset_x,SR04C-DI-EBPM-06:CF:BCD_X_S,0,ao
582,bcd_offset_y,SR04C-DI-EBPM-06:CF:BCD_Y_S,0,ao
582,golden_offset_x,SR04C-DI-EBPM-06:CF:GOLDEN_X_S,0,ao
582,golden_offset_y,SR04C-DI-EBPM-06:CF:GOLDEN_Y_S,0,ao
596,bba_offset_x,SR04C-DI-EBPM-07:CF:BBA_X_S,0,ao
596,bba_offset_y,SR04C-DI-EBPM-07:CF:BBA_Y_S,0,ao
596,bcd_offset_x,SR04C-DI-EBPM-07:CF:BCD_X_S,0,ao
596,bcd_offset_y,SR04C-DI-EBPM-07:CF:BCD_Y_S,0,ao
596,golden_offset_x,SR04C-DI-EBPM-07:CF:GOLDEN_X_S,0,ao
596,golden_offset_y,SR04C-DI-EBPM-07:CF:GOLDEN_Y_S,0,ao
610,bba_offset_x,SR04C-DI-EBPM-08:CF:BBA_X_S,0,ao
610,bba_offset_y,SR04C-DI-EBPM-08:CF:BBA_Y_S,0,ao
610,bcd_offset_x,SR04C-DI-EBPM-08:CF:BCD_X_S,0,ao
610,bcd_offset_y,SR04C-DI-EBPM-08:CF:BCD_Y_S,0,ao
610,golden_offset_x,SR04C-DI-EBPM-08:CF:GOLDEN_X_S,0,ao
610,golden_offset_y,SR04C-DI-EBPM-08:CF:GOLDEN_Y_S,0,ao
626,bba_offset_x,SR04C-DI-EBPM-09:CF:BBA_X_S,0,ao
626,bba_offset_y,SR04C-DI-EBPM-09:CF:BBA_Y_S,0,ao
626,bcd_offset_x,SR04C-DI-EBPM-09:CF:BCD_X_S,0,ao
626,bcd_offset_y,SR04C-DI-EBPM-09:CF:BCD_Y_S,0,ao
626,golden_offset_x,SR04C-DI-EBPM-09:CF:GOLDEN_X_S,0,ao
626,golden_offset_y,SR04C-DI-EBPM-09:CF:GOLDEN_Y_S,0,ao
640,bba_offset_x,SR04C-DI-EBPM-10:CF:BBA_X_S,0,ao
640,bba_offset_y,SR04C-DI-EBPM-10:CF:BBA_Y_S,0,ao
640,bcd_offset_x,SR04C-DI-EBPM-10:CF:BCD_X_S,0,ao
640,bcd_offset_y,SR04C-DI-EBPM-10:CF:BCD_Y_S,0,ao
640,golden_offset_x,SR04C-DI-EBPM-10:CF:GOLDEN_X_S,0,ao
640,golden_offset_y,SR04C-DI-EBPM-10:CF:GOLDEN_Y_S,0,ao
651,bba_offset_x,SR04C-DI-EBPM-11:CF:BBA_X_S,0,ao
651,bba_offset_y,SR04C-DI-EBPM-11:CF:BBA_Y_S,0,ao
651,bcd_offset_x,SR04C-DI-EBPM-11:CF:BCD_X_S,0,ao
651,bcd_offset_y,SR04C-DI-EBPM-11:CF:BCD_Y_S,0,ao
651,golden_offset_x,SR04C-DI-EBPM-11:CF:GOLDEN_X_S,0,ao
651,golden_offset_y,SR04C-DI-EBPM-11:CF:GOLDEN_Y_S,0,ao
663,bba_offset_x,SR05C-DI-EBPM-01:CF:BBA_X_S,0,ao
663,bba_offset_y,SR05C-DI-EBPM-01:CF:BBA_Y_S,0,ao
663,bcd_offset_x,SR05C-DI-EBPM-01:CF:BCD_X_S,0,ao
663,bcd_offset_y,SR05C-DI-EBPM-01:CF:BCD_Y_S,0,ao
663,golden_offset_x,SR05C-DI-EBPM-01:CF:GOLDEN_X_S,0,ao
663,golden_offset_y,SR05C-DI-EBPM-01:CF:GOLDEN_Y_S,0,ao
674,bba_offset_x,SR05C-DI-EBPM-02:CF:BBA_X_S,0,ao
674,bba_offset_y,SR05C-DI-EBPM-02:CF:BBA_Y_S,0,ao
674,bcd_offset_x,SR05C-DI-EBPM-02:CF:BCD_X_S,0,ao
674,bcd_offset_y,SR05C-DI-EBPM-02:CF:BCD_Y_S,0,ao
674,golden_offset_x,SR05C-DI-EBPM-02:CF:GOLDEN_X_S,0,ao
674,golden_offset_y,SR05C-DI-EBPM-02:CF:GOLDEN_Y_S,0,ao
691,bba_offset_x,SR05C-DI-EBPM-03:CF:BBA_X_S,0,ao
691,bba_offset_y,SR05C-DI-EBPM-03:CF:BBA_Y_S,0,ao
691,bcd_offset_x,SR05C-DI-EBPM-03:CF:BCD_X_S,0,ao
691,bcd_offset_y,SR05C-DI-EBPM-03:CF:BCD_Y_S,0,ao
691,golden_offset_x,SR05C-DI-EBPM-03:CF:GOLDEN_X_S,0,ao
691,golden_offset_y,SR05C-DI-EBPM-03:CF:GOLDEN_Y_S,0,ao
701,bba_offset_x,SR05C-DI-EBPM-04:CF:BBA_X_S,0,ao
701,bba_offset_y,SR05C-DI-EBPM-04:CF:BBA_Y_S,0,ao
701,bcd_offset_x,SR05C-DI-EBPM-04:CF:BCD_X_S,0,ao
701,bcd_offset_y,SR05C-DI-EBPM-04:CF:BCD_Y_S,0,ao
701,golden_offset_x,SR05C-DI-EBPM-04:CF:GOLDEN_X_S,0,ao
701,golden_offset_y,SR05C-DI-EBPM-04:CF:GOLDEN_Y_S,0,ao
721,bba_offset_x,SR05C-DI-EBPM-05:CF:BBA_X_S,0,ao
721,bba_offset_y,SR05C-DI-EBPM-05:CF:BBA_Y_S,0,ao
721,bcd_offset_x,SR05C-DI-EBPM-05:CF:BCD_X_S,0,ao
721,bcd_offset_y,SR05C-DI-EBPM-05:CF:BCD_Y_S,0,ao
721,golden_offset_x,SR05C-DI-EBPM-05:CF:GOLDEN_X_S,0,ao
721,golden_offset_y,SR05C-DI-EBPM-05:CF:GOLDEN_Y_S,0,ao
732,bba_offset_x,SR05C-DI-EBPM-06:CF:BBA_X_S,0,ao
732,bba_offset_y,SR05C-DI-EBPM-06:CF:BBA_Y_S,0,ao
732,bcd_offset_x,SR05C-DI-EBPM-06:CF:BCD_X_S,0,ao
732,bcd_offset_y,SR05C-DI-EBPM-06:CF:BCD_Y_S,0,ao
732,golden_offset_x,SR05C-DI-EBPM-06:CF:GOLDEN_X_S,0,ao
732,golden_offset_y,SR05C-DI-EBPM-06:CF:GOLDEN_Y_S,0,ao
743,bba_offset_x,SR05C-DI-EBPM-07:CF:BBA_X_S,0,ao
743,bba_offset_y,SR05C-DI-EBPM-07:CF:BBA_Y_S,0,ao
743,bcd_offset_x,SR05C-DI-EBPM-07:CF:BCD_X_S,0,ao
743,bcd_offset_y,SR05C-DI-EBPM-07:CF:BCD_Y_S,0,ao
743,golden_offset_x,SR05C-DI-EBPM-07:CF:GOLDEN_X_S,0,ao
743,golden_offset_y,SR05C-DI-EBPM-07:CF:GOLDEN_Y_S,0,ao
757,bba_offset_x,SR05C-DI-EBPM-08:CF:BBA_X_S,0,ao
757,bba_offset_y,SR05C-DI-EBPM-08:CF:BBA_Y_S,0,ao
757,bcd_offset_x,SR05C-DI-EBPM-08:CF:BCD_X_S,0,ao
757,bcd_offset_y,SR05C-DI-EBPM-08:CF:BCD_Y_S,0,ao
757,golden_offset_x,SR05C-DI-EBPM-08:CF:GOLDEN_X_S,0,ao
757,golden_offset_y,SR05C-DI-EBPM-08:CF:GOLDEN_Y_S,0,ao
771,bba_offset_x,SR05C-DI-EBPM-09:CF:BBA_X_S,0,ao
771,bba_offset_y,SR05C-DI-EBPM-09:CF:BBA_Y_S,0,ao
771,bcd_offset_x,SR05C-DI-EBPM-09:CF:BCD_X_S,0,ao
771,bcd_offset_y,SR05C-DI-EBPM-09:CF:BCD_Y_S,0,ao
771,golden_offset_x,SR05C-DI-EBPM-09:CF:GOLDEN_X_S,0,ao
771,golden_offset_y,SR05C-DI-EBPM-09:CF:GOLDEN_Y_S,0,ao
787,bba_offset_x,SR05C-DI-EBPM-10:CF:BBA_X_S,0,ao
787,bba_offset_y,SR05C-DI-EBPM-10:CF:BBA_Y_S,0,ao
787,bcd_offset_x,SR05C-DI-EBPM-10:CF:BCD_X_S,0,ao
787,bcd_offset_y,SR05C-DI-EBPM-10:CF:BCD_Y_S,0,ao
787,golden_offset_x,SR05C-DI-EBPM-10:CF:GOLDEN_X_S,0,ao
787,golden_offset_y,SR05C-DI-EBPM-10:CF:GOLDEN_Y_S,0,ao
806,bba_offset_x,SR05C-DI-EBPM-11:CF:BBA_X_S,0,ao
806,bba_offset_y,SR05C-DI-EBPM-11:CF:BBA_Y_S,0,ao
806,bcd_offset_x,SR05C-DI-EBPM-11:CF:BCD_X_S,0,ao
806,bcd_offset_y,SR05C-DI-EBPM-11:CF:BCD_Y_S,0,ao
806,golden_offset_x,SR05C-DI-EBPM-11:CF:GOLDEN_X_S,0,ao
806,golden_offset_y,SR05C-DI-EBPM-11:CF:GOLDEN_Y_S,0,ao
825,bba_offset_x,SR06C-DI-EBPM-01:CF:BBA_X_S,0,ao
825,bba_offset_y,SR06C-DI-EBPM-01:CF:BBA_Y_S,0,ao
825,bcd_offset_x,SR06C-DI-EBPM-01:CF:BCD_X_S,0,ao
825,bcd_offset_y,SR06C-DI-EBPM-01:CF:BCD_Y_S,0,ao
825,golden_offset_x,SR06C-DI-EBPM-01:CF:GOLDEN_X_S,0,ao
825,golden_offset_y,SR06C-DI-EBPM-01:CF:GOLDEN_Y_S,0,ao
847,bba_offset_x,SR06C-DI-EBPM-02:CF:BBA_X_S,0,ao
847,bba_offset_y,SR06C-DI-EBPM-02:CF:BBA_Y_S,0,ao
847,bcd_offset_x,SR06C-DI-EBPM-02:CF:BCD_X_S,0,ao
847,bcd_offset_y,SR06C-DI-EBPM-02:CF:BCD_Y_S,0,ao
847,golden_offset_x,SR06C-DI-EBPM-02:CF:GOLDEN_X_S,0,ao
847,golden_offset_y,SR06C-DI-EBPM-02:CF:GOLDEN_Y_S,0,ao
857,bba_offset_x,SR06C-DI-EBPM-03:CF:BBA_X_S,0,ao
857,bba_offset_y,SR06C-DI-EBPM-03:CF:BBA_Y_S,0,ao
857,bcd_offset_x,SR06C-DI-EBPM-03:CF:BCD_X_S,0,ao
857,bcd_offset_y,SR06C-DI-EBPM-03:CF:BCD_Y_S,0,ao
857,golden_offset_x,SR06C-DI-EBPM-03:CF:GOLDEN_X_S,0,ao
857,golden_offset_y,SR06C-DI-EBPM-03:CF:GOLDEN_Y_S,0,ao
877,bba_offset_x,SR06C-DI-EBPM-04:CF:BBA_X_S,0,ao
877,bba_offset_y,SR06C-DI-EBPM-04:CF:BBA_Y_S,0,ao
877,bcd_offset_x,SR06C-DI-EBPM-04:CF:BCD_X_S,0,ao
877,bcd_offset_y,SR06C-DI-EBPM-04:CF:BCD_Y_S,0,ao
877,golden_offset_x,SR06C-DI-EBPM-04:CF:GOLDEN_X_S,0,ao
877,golden_offset_y,SR06C-DI-EBPM-04:CF:GOLDEN_Y_S,0,ao
888,bba_offset_x,SR06C-DI-EBPM-05:CF:BBA_X_S,0,ao
888,bba_offset_y,SR06C-DI-EBPM-05:CF:BBA_Y_S,0,ao
888,bcd_offset_x,SR06C-DI-EBPM-05:CF:BCD_X_S,0,ao
888,bcd_offset_y,SR06C-DI-EBPM-05:CF:BCD_Y_S,0,ao
888,golden_offset_x,SR06C-DI-EBPM-05:CF:GOLDEN_X_S,0,ao
888,golden_offset_y,SR06C-DI-EBPM-05:CF:GOLDEN_Y_S,0,ao
899,bba_offset_x,SR06C-DI-EBPM-06:CF:BBA_X_S,0,ao
899,bba_offset_y,SR06C-DI-EBPM-06:CF:BBA_Y_S,0,ao
899,bcd_offset_x,SR06C-DI-EBPM-06:CF:BCD_X_S,0,ao
899,bcd_offset_y,SR06C-DI-EBPM-06:CF:BCD_Y_S,0,ao
899,golden_offset_x,SR06C-DI-EBPM-06:CF:GOLDEN_X_S,0,ao
899,golden_offset_y,SR06C-DI-EBPM-06:CF:GOLDEN_Y_S,0,ao
913,bba_offset_x,SR06C-DI-EBPM-07:CF:BBA_X_S,0,ao
913,bba_offset_y,SR06C-DI-EBPM-07:CF:BBA_Y_S,0,ao
913,bcd_offset_x,SR06C-DI-EBPM-07:CF:BCD_X_S,0,ao
913,bcd_offset_y,SR06C-DI-EBPM-07:CF:BCD_Y_S,0,ao
913,golden_offset_x,SR06C-DI-EBPM-07:CF:GOLDEN_X_S,0,ao
913,golden_offset_y,SR06C-DI-EBPM-07:CF:GOLDEN_Y_S,0,ao
927,bba_offset_x,SR06C-DI-EBPM-08:CF:BBA_X_S,0,ao
927,bba_offset_y,SR06C-DI-EBPM-08:CF:BBA_Y_S,0,ao
927,bcd_offset_x,SR06C-DI-EBPM-08:CF:BCD_X_S,0,ao
927,bcd_offset_y,SR06C-DI-EBPM-08:CF:BCD_Y_S,0,ao
927,golden_offset_x,SR06C-DI-EBPM-08:CF:GOLDEN_X_S,0,ao
927,golden_offset_y,SR06C-DI-EBPM-08:CF:GOLDEN_Y_S,0,ao
943,bba_offset_x,SR06C-DI-EBPM-09:CF:BBA_X_S,0,ao
943,bba_offset_y,SR06C-DI-EBPM-09:CF:BBA_Y_S,0,ao
943,bcd_offset_x,SR06C-DI-EBPM-09:CF:BCD_X_S,0,ao
943,bcd_offset_y,SR06C-DI-EBPM-09:CF:BCD_Y_S,0,ao
943,golden_offset_x,SR06C-DI-EBPM-09:CF:GOLDEN_X_S,0,ao
943,golden_offset_y,SR06C-DI-EBPM-09:CF:GOLDEN_Y_S,0,ao
962,bba_offset_x,SR06C-DI-EBPM-10:CF:BBA_X_S,0,ao
962,bba_offset_y,SR06C-DI-EBPM-10:CF:BBA_Y_S,0,ao
962,bcd_offset_x,SR06C-DI-EBPM-10:CF:BCD_X_S,0,ao
962,bcd_offset_y,SR06C-DI-EBPM-10:CF:BCD_Y_S,0,ao
962,golden_offset_x,SR06C-DI-EBPM-10:CF:GOLDEN_X_S,0,ao
962,golden_offset_y,SR06C-DI-EBPM-10:CF:GOLDEN_Y_S,0,ao
990,bba_offset_x,SR07C-DI-EBPM-01:CF:BBA_X_S,0,ao
990,bba_offset_y,SR07C-DI-EBPM-01:CF:BBA_Y_S,0,ao
990,bcd_offset_x,SR07C-DI-EBPM-01:CF:BCD_X_S,0,ao
990,bcd_offset_y,SR07C-DI-EBPM-01:CF:BCD_Y_S,0,ao
990,golden_offset_x,SR07C-DI-EBPM-01:CF:GOLDEN_X_S,0,ao
990,golden_offset_y,SR07C-DI-EBPM-01:CF:GOLDEN_Y_S,0,ao
1012,bba_offset_x,SR07C-DI-EBPM-02:CF:BBA_X_S,0,ao
1012,bba_offset_y,SR07C-DI-EBPM-02:CF:BBA_Y_S,0,ao
1012,bcd_offset_x,SR07C-DI-EBPM-02:CF:BCD_X_S,0,ao
1012,bcd_offset_y,SR07C-DI-EBPM-02:CF:BCD_Y_S,0,ao
1012,golden_offset_x,SR07C-DI-EBPM-02:CF:GOLDEN_X_S,0,ao
1012,golden_offset_y,SR07C-DI-EBPM-02:CF:GOLDEN_Y_S,0,ao
1022,bba_offset_x,SR07C-DI-EBPM-03:CF:BBA_X_S,0,ao
1022,bba_offset_y,SR07C-DI-EBPM-03:CF:BBA_Y_S,0,ao
1022,bcd_offset_x,SR07C-DI-EBPM-03:CF:BCD_X_S,0,ao
1022,bcd_offset_y,SR07C-DI-EBPM-03:CF:BCD_Y_S,0,ao
1022,golden_offset_x,SR07C-DI-EBPM-03:CF:GOLDEN_X_S,0,ao
1022,golden_offset_y,SR07C-DI-EBPM-03:CF:GOLDEN_Y_S,0,ao
1042,bba_offset_x,SR07C-DI-EBPM-04:CF:BBA_X_S,0,ao
1042,bba_offset_y,SR07C-DI-EBPM-04:CF:BBA_Y_S,0,ao
1042,bcd_offset_x,SR07C-DI-EBPM-04:CF:BCD_X_S,0,ao
1042,bcd_offset_y,SR07C-DI-EBPM-04:CF:BCD_Y_S,0,ao
1042,golden_offset_x,SR07C-DI-EBPM-04:CF:GOLDEN_X_S,0,ao
1042,golden_offset_y,SR07C-DI-EBPM-04:CF:GOLDEN_Y_S,0,ao
