index,field,pv,value,record_type
2318,error_sum,SR14A-PC-VSTR-09:ERCSUM,0,ai
2318,state,SR14A-PC-HSTR-09:STATE,2,ai
2318,state,SR14A-PC-VSTR-09:STATE,2,ai
2320,enabled,SR14C-DI-EBPM-08:CF:ENABLED_S,1,ai
2329,error_sum,SR14A-PC-HSTR-10:ERCSUM,0,ai
2329,error_sum,SR14A-PC-VSTR-10:ERCSUM,0,ai
2329,state,SR14A-PC-HSTR-10:STATE,2,ai
2329,state,SR14A-PC-VSTR-10:STATE,2,ai
2337,enabled,SR14C-DI-EBPM-09:CF:ENABLED_S,1,ai
2339,error_sum,SR14A-PC-HSTR-11:ERCSUM,0,ai
2339,error_sum,SR14A-PC-VSTR-11:ERCSUM,0,ai
2339,state,SR14A-PC-HSTR-11:STATE,2,ai
2339,state,SR14A-PC-VSTR-11:STATE,2,ai
2349,offset,SR14A-PC-Q2N-15:OFFSET1,0,ai
2351,error_sum,SR14A-PC-HSTR-12:ERCSUM,0,ai
2351,error_sum,SR14A-PC-VSTR-12:ERCSUM,0,ai
2351,state,SR14A-PC-HSTR-12:STATE,2,ai
2351,state,SR14A-PC-VSTR-12:STATE,2,ai
2353,offset,SR14A-PC-Q1N-16:OFFSET1,0,ai
2356,enabled,SR14C-DI-EBPM-10:CF:ENABLED_S,1,ai
2372,enabled,SR15C-DI-EBPM-01:CF:ENABLED_S,1,ai
2378,offset,SR15A-PC-Q1N-01:OFFSET1,0,ai
2380,error_sum,SR15A-PC-HSTR-01:ERCSUM,0,ai
2380,error_sum,SR15A-PC-VSTR-01:ERCSUM,0,ai
2380,state,SR15A-PC-HSTR-01:STATE,2,ai
2380,state,SR15A-PC-VSTR-01:STATE,2,ai
2382,offset,SR15A-PC-Q2N-02:OFFSET1,0,ai
2392,error_sum,SR15A-PC-HSTR-02:ERCSUM,0,ai
2392,error_sum,SR15A-PC-VSTR-02:ERCSUM,0,ai
2392,state,SR15A-PC-HSTR-02:STATE,2,ai
2392,state,SR15A-PC-VSTR-02:STATE,2,ai
2394,enabled,SR15C-DI-EBPM-02:CF:ENABLED_S,1,ai
2398,error_sum,SR15A-PC-HSTR-03:ERCSUM,0,ai
2398,error_sum,SR15A-PC-VSTR-03:ERCSUM,0,ai
2398,state,SR15A-PC-HSTR-03:STATE,2,ai
2398,state,SR15A-PC-VSTR-03:STATE,2,ai
2404,enabled,SR15C-DI-EBPM-03:CF:ENABLED_S,1,ai
2409,error_sum,SR15A-PC-HSTR-04:ERCSUM,0,ai
2409,error_sum,SR15A-PC-VSTR-04:ERCSUM,0,ai
2409,state,SR15A-PC-HSTR-04:STATE,2,ai
2409,state,SR15A-PC-VSTR-04:STATE,2,ai
2419,error_sum,SR15A-PC-HSTR-05:ERCSUM,0,ai
2419,error_sum,SR15A-PC-VSTR-05:ERCSUM,0,ai
2419,state,SR15A-PC-HSTR-05:STATE,2,ai
2419,state,SR15A-PC-VSTR-05:STATE,2,ai
2424,enabled,SR15C-DI-EBPM-04:CF:ENABLED_S,1,ai
2432,error_sum,SR15A-PC-HSTR-06:ERCSUM,0,ai
2432,error_sum,SR15A-PC-VSTR-06:ERCSUM,0,ai
2432,state,SR15A-PC-HSTR-06:STATE,2,ai
2432,state,SR15A-PC-VSTR-06:STATE,2,ai
2435,enabled,SR15C-DI-EBPM-05:CF:ENABLED_S,1,ai
2443,enabled,SR15C-DI-EBPM-06:CF:ENABLED_S,1,ai
2449,error_sum,SR15A-PC-HSTR-07:ERCSUM,0,ai
2449,error_sum,SR15A-PC-VSTR-07:ERCSUM,0,ai
2449,state,SR15A-PC-HSTR-07:STATE,2,ai
2449,state,SR15A-PC-VSTR-07:STATE,2,ai
2457,enabled,SR15C-DI-EBPM-07:CF:ENABLED_S,1,ai
2459,error_sum,SR15A-PC-HSTR-08:ERCSUM,0,ai
2459,error_sum,SR15A-PC-VSTR-08:ERCSUM,0,ai
2459,state,SR15A-PC-HSTR-08:STATE,2,ai
2459,state,SR15A-PC-VSTR-08:STATE,2,ai
2469,error_sum,SR15A-PC-HSTR-09:ERCSUM,0,ai
2469,error_sum,SR15A-PC-VSTR-09:ERCSUM,0,ai
2469,state,SR15A-PC-HSTR-09:STATE,2,ai
2469,state,SR15A-PC-VSTR-09:STATE,2,ai
2471,enabled,SR15C-DI-EBPM-08:CF:ENABLED_S,1,ai
2480,error_sum,SR15A-PC-HSTR-10:ERCSUM,0,ai
2480,error_sum,SR15A-PC-VSTR-10:ERCSUM,0,ai
2480,state,SR15A-PC-HSTR-10:STATE,2,ai
2480,state,SR15A-PC-VSTR-10:STATE,2,ai
2488,enabled,SR15C-DI-EBPM-09:CF:ENABLED_S,1,ai
2490,error_sum,SR15A-PC-HSTR-11:ERCSUM,0,ai
2490,error_sum,SR15A-PC-VSTR-11:ERCSUM,0,ai
2490,state,SR15A-PC-HSTR-11:STATE,2,ai
2490,state,SR15A-PC-VSTR-11:STATE,2,ai
2500,offset,SR15A-PC-Q2N-15:OFFSET1,0,ai
2502,error_sum,SR15A-PC-HSTR-12:ERCSUM,0,ai
2502,error_sum,SR15A-PC-VSTR-12:ERCSUM,0,ai
2502,state,SR15A-PC-HSTR-12:STATE,2,ai
2502,state,SR15A-PC-VSTR-12:STATE,2,ai
2504,offset,SR15A-PC-Q1N-16:OFFSET1,0,ai
2507,enabled,SR15C-DI-EBPM-10:CF:ENABLED_S,1,ai
2523,enabled,SR16C-DI-EBPM-01:CF:ENABLED_S,1,ai
2529,offset,SR16A-PC-Q1N-01:OFFSET1,0,ai
2531,error_sum,SR16A-PC-HSTR-01:ERCSUM,0,ai
2531,error_sum,SR16A-PC-VSTR-01:ERCSUM,0,ai
2531,state,SR16A-PC-HSTR-01:STATE,2,ai
2531,state,SR16A-PC-VSTR-01:STATE,2,ai
2533,offset,SR16A-PC-Q2N-02:OFFSET1,0,ai
2543,error_sum,SR16A-PC-HSTR-02:ERCSUM,0,ai
2543,error_sum,SR16A-PC-VSTR-02:ERCSUM,0,ai
2543,state,SR16A-PC-HSTR-02:STATE,2,ai
2543,state,SR16A-PC-VSTR-02:STATE,2,ai
2545,enabled,SR16C-DI-EBPM-02:CF:ENABLED_S,1,ai
2549,error_sum,SR16A-PC-HSTR-03:ERCSUM,0,ai
2549,error_sum,SR16A-PC-VSTR-03:ERCSUM,0,ai
2549,state,SR16A-PC-HSTR-03:STATE,2,ai
2549,state,SR16A-PC-VSTR-03:STATE,2,ai
2555,enabled,SR16C-DI-EBPM-03:CF:ENABLED_S,1,ai
2560,error_sum,SR16A-PC-HSTR-04:ERCSUM,0,ai
2560,error_sum,SR16A-PC-VSTR-04:ERCSUM,0,ai
2560,state,SR16A-PC-HSTR-04:STATE,2,ai
2560,state,SR16A-PC-VSTR-04:STATE,2,ai
2570,error_sum,SR16A-PC-HSTR-05:ERCSUM,0,ai
2570,error_sum,SR16A-PC-VSTR-05:ERCSUM,0,ai
2570,state,SR16A-PC-HSTR-05:STATE,2,ai
2570,state,SR16A-PC-VSTR-05:STATE,2,ai
2575,enabled,SR16C-DI-EBPM-04:CF:ENABLED_S,1,ai
2583,error_sum,SR16A-PC-HSTR-06:ERCSUM,0,ai
2583,error_sum,SR16A-PC-VSTR-06:ERCSUM,0,ai
2583,state,SR16A-PC-HSTR-06:STATE,2,ai
2583,state,SR16A-PC-VSTR-06:STATE,2,ai
2586,enabled,SR16C-DI-EBPM-05:CF:ENABLED_S,1,ai
2602,enabled,SR16C-DI-EBPM-06:CF:ENABLED_S,1,ai
2608,error_sum,SR16A-PC-HSTR-07:ERCSUM,0,ai
2608,error_sum,SR16A-PC-VSTR-07:ERCSUM,0,ai
2608,state,SR16A-PC-HSTR-07:STATE,2,ai
2608,state,SR16A-PC-VSTR-07:STATE,2,ai
2616,enabled,SR16C-DI-EBPM-07:CF:ENABLED_S,1,ai
2618,error_sum,SR16A-PC-HSTR-08:ERCSUM,0,ai
2618,error_sum,SR16A-PC-VSTR-08:ERCSUM,0,ai
2618,state,SR16A-PC-HSTR-08:STATE,2,ai
2618,state,SR16A-PC-VSTR-08:STATE,2,ai
2628,error_sum,SR16A-PC-HSTR-09:ERCSUM,0,ai
2628,error_sum,SR16A-PC-VSTR-09:ERCSUM,0,ai
2628,state,SR16A-PC-HSTR-09:STATE,2,ai
2628,state,SR16A-PC-VSTR-09:STATE,2,ai
2630,enabled,SR16C-DI-EBPM-08:CF:ENABLED_S,1,ai
2646,enabled,SR16C-DI-EBPM-09:CF:ENABLED_S,1,ai
2648,error_sum,SR16A-PC-HSTR-10:ERCSUM,0,ai
2648,error_sum,SR16A-PC-VSTR-10:ERCSUM,0,ai
2648,state,SR16A-PC-HSTR-10:STATE,2,ai
2648,state,SR16A-PC-VSTR-10:STATE,2,ai
2658,offset,SR16A-PC-Q2L-15:OFFSET1,0,ai
2660,enabled,SR16C-DI-EBPM-10:CF:ENABLED_S,1,ai
2662,error_sum,SR16A-PC-HSTR-11:ERCSUM,0,ai
2662,error_sum,SR16A-PC-VSTR-11:ERCSUM,0,ai
2662,state,SR16A-PC-HSTR-11:STATE,2,ai
2662,state,SR16A-PC-VSTR-11:STATE,2,ai
2664,offset,SR16A-PC-Q1L-16:OFFSET1,0,ai
2666,error_sum,SR16A-PC-HSTR-12:ERCSUM,0,ai
2666,error_sum,SR16A-PC-VSTR-12:ERCSUM,0,ai
2666,state,SR16A-PC-HSTR-12:STATE,2,ai
2666,state,SR16A-PC-VSTR-12:STATE,2,ai
2668,offset,SR16A-PC-Q0L-17:OFFSET1,0,ai
2671,enabled,SR16C-DI-EBPM-11:CF:ENABLED_S,1,ai
2689,enabled,SR17C-DI-EBPM-01:CF:ENABLED_S,1,ai
2692,offset,SR17A-PC-Q0L-01:OFFSET1,0,ai
2694,error_sum,SR17A-PC-HSTR-01:ERCSUM,0,ai
2694,error_sum,SR17A-PC-VSTR-01:ERCSUM,0,ai
2694,state,SR17A-PC-HSTR-01:STATE,2,ai
2694,state,SR17A-PC-VSTR-01:STATE,2,ai
2696,offset,SR17A-PC-Q1L-02:OFFSET1,0,ai
2698,error_sum,SR17A-PC-HSTR-02:ERCSUM,0,ai
2698,error_sum,SR17A-PC-VSTR-02:ERCSUM,0,ai
2698,state,SR17A-PC-HSTR-02:STATE,2,ai
2698,state,SR17A-PC-VSTR-02:STATE,2,ai
2700,enabled,SR17C-DI-EBPM-02:CF:ENABLED_S,1,ai
2705,offset,SR17A-PC-Q2L-03:OFFSET1,0,ai
2715,error_sum,SR17A-PC-HSTR-03:ERCSUM,0,ai
2715,error_sum,SR17A-PC-VSTR-03:ERCSUM,0,ai
2715,state,SR17A-PC-HSTR-03:STATE,2,ai
2715,state,SR17A-PC-VSTR-03:STATE,2,ai
2717,enabled,SR17C-DI-EBPM-03:CF:ENABLED_S,1,ai
2721,error_sum,SR17A-PC-HSTR-04:ERCSUM,0,ai
2721,error_sum,SR17A-PC-VSTR-04:ERCSUM,0,ai
2721,state,SR17A-PC-HSTR-04:STATE,2,ai
2721,state,SR17A-PC-VSTR-04:STATE,2,ai
2727,enabled,SR17C-DI-EBPM-04:CF:ENABLED_S,1,ai
2732,error_sum,SR17A-PC-HSTR-05:ERCSUM,0,ai
2732,error_sum,SR17A-PC-VSTR-05:ERCSUM,0,ai
2732,state,SR17A-PC-HSTR-05:STATE,2,ai
2732,state,SR17A-PC-VSTR-05:STATE,2,ai
2742,error_sum,SR17A-PC-HSTR-06:ERCSUM,0,ai
2742,error_sum,SR17A-PC-VSTR-06:ERCSUM,0,ai
2742,state,SR17A-PC-HSTR-06:STATE,2,ai
2742,state,SR17A-PC-VSTR-06:STATE,2,ai
2747,enabled,SR17C-DI-EBPM-05:CF:ENABLED_S,1,ai
2755,error_sum,SR17A-PC-HSTR-07:ERCSUM,0,ai
2755,error_sum,SR17A-PC-VSTR-07:ERCSUM,0,ai
2755,state,SR17A-PC-HSTR-07:STATE,2,ai
2755,state,SR17A-PC-VSTR-07:STATE,2,ai
2758,enabled,SR17C-DI-EBPM-06:CF:ENABLED_S,1,ai
2769,enabled,SR17C-DI-EBPM-07:CF:ENABLED_S,1,ai
2775,error_sum,SR17A-PC-HSTR-08:ERCSUM,0,ai
2775,error_sum,SR17A-PC-VSTR-08:ERCSUM,0,ai
2775,state,SR17A-PC-HSTR-08:STATE,2,ai
2775,state,SR17A-PC-VSTR-08:STATE,2,ai
2783,enabled,SR17C-DI-EBPM-08:CF:ENABLED_S,1,ai
2785,error_sum,SR17A-PC-HSTR-09:ERCSUM,0,ai
2785,error_sum,SR17A-PC-VSTR-09:ERCSUM,0,ai
2785,state,SR17A-PC-HSTR-09:STATE,2,ai
2785,state,SR17A-PC-VSTR-09:STATE,2,ai
2795,error_sum,SR17A-PC-HSTR-10:ERCSUM,0,ai
2795,error_sum,SR17A-PC-VSTR-10:ERCSUM,0,ai
2795,state,SR17A-PC-HSTR-10:STATE,2,ai
2795,state,SR17A-PC-VSTR-10:STATE,2,ai
2797,enabled,SR17C-DI-EBPM-09:CF:ENABLED_S,1,ai
2813,enabled,SR17C-DI-EBPM-10:CF:ENABLED_S,1,ai
2815,error_sum,SR17A-PC-HSTR-11:ERCSUM,0,ai
2815,error_sum,SR17A-PC-VSTR-11:ERCSUM,0,ai
2815,state,SR17A-PC-HSTR-11:STATE,2,ai
2815,state,SR17A-PC-VSTR-11:STATE,2,ai
2825,offset,SR17A-PC-Q2N-16:OFFSET1,0,ai
2827,error_sum,SR17A-PC-HSTR-12:ERCSUM,0,ai
2827,error_sum,SR17A-PC-VSTR-12:ERCSUM,0,ai
2827,state,SR17A-PC-HSTR-12:STATE,2,ai
2827,state,SR17A-PC-VSTR-12:STATE,2,ai
2829,offset,SR17A-PC-Q1N-17:OFFSET1,0,ai
2832,enabled,SR17C-DI-EBPM-11:CF:ENABLED_S,1,ai
2848,enabled,SR18C-DI-EBPM-01:CF:ENABLED_S,1,ai
2854,offset,SR18A-PC-Q1N-01:OFFSET1,0,ai
2856,error_sum,SR18A-PC-HSTR-01:ERCSUM,0,ai
2856,error_sum,SR18A-PC-VSTR-01:ERCSUM,0,ai
2856,state,SR18A-PC-HSTR-01:STATE,2,ai
2856,state,SR18A-PC-VSTR-01:STATE,2,ai
2858,offset,SR18A-PC-Q2N-02:OFFSET1,0,ai
2868,error_sum,SR18A-PC-HSTR-02:ERCSUM,0,ai
2868,error_sum,SR18A-PC-VSTR-02:ERCSUM,0,ai
2868,state,SR18A-PC-HSTR-02:STATE,2,ai
2868,state,SR18A-PC-VSTR-02:STATE,2,ai
2870,enabled,SR18C-DI-EBPM-02:CF:ENABLED_S,1,ai
2874,error_sum,SR18A-PC-HSTR-03:ERCSUM,0,ai
2874,error_sum,SR18A-PC-VSTR-03:ERCSUM,0,ai
2874,state,SR18A-PC-HSTR-03:STATE,2,ai
2874,state,SR18A-PC-VSTR-03:STATE,2,ai
2880,enabled,SR18C-DI-EBPM-03:CF:ENABLED_S,1,ai
2885,error_sum,SR18A-PC-HSTR-04:ERCSUM,0,ai
2885,error_sum,SR18A-PC-VSTR-04:ERCSUM,0,ai
2885,state,SR18A-PC-HSTR-04:STATE,2,ai
2885,state,SR18A-PC-VSTR-04:STATE,2,ai
2895,error_sum,SR18A-PC-HSTR-05:ERCSUM,0,ai
2895,error_sum,SR18A-PC-VSTR-05:ERCSUM,0,ai
2895,state,SR18A-PC-HSTR-05:STATE,2,ai
2895,state,SR18A-PC-VSTR-05:STATE,2,ai
2900,enabled,SR18C-DI-EBPM-04:CF:ENABLED_S,1,ai
2908,error_sum,SR18A-PC-HSTR-06:ERCSUM,0,ai
2908,error_sum,SR18A-PC-VSTR-06:ERCSUM,0,ai
2908,state,SR18A-PC-HSTR-06:STATE,2,ai
2908,state,SR18A-PC-VSTR-06:STATE,2,ai
2911,enabled,SR18C-DI-EBPM-05:CF:ENABLED_S,1,ai
2941,enabled,SR18C-DI-EBPM-06:CF:ENABLED_S,1,ai
2947,error_sum,SR18A-PC-HSTR-07:ERCSUM,0,ai
2947,error_sum,SR18A-PC-VSTR-07:ERCSUM,0,ai
2947,state,SR18A-PC-HSTR-07:STATE,2,ai
2947,state,SR18A-PC-VSTR-07:STATE,2,ai
2955,enabled,SR18C-DI-EBPM-07:CF:ENABLED_S,1,ai
2957,error_sum,SR18A-PC-HSTR-08:ERCSUM,0,ai
2957,error_sum,SR18A-PC-VSTR-08:ERCSUM,0,ai
2957,state,SR18A-PC-HSTR-08:STATE,2,ai
2957,state,SR18A-PC-VSTR-08:STATE,2,ai
2967,error_sum,SR18A-PC-HSTR-09:ERCSUM,0,ai
2967,error_sum,SR18A-PC-VSTR-09:ERCSUM,0,ai
2967,state,SR18A-PC-HSTR-09:STATE,2,ai
2967,state,SR18A-PC-VSTR-09:STATE,2,ai
2969,enabled,SR18C-DI-EBPM-08:CF:ENABLED_S,1,ai
2978,error_sum,SR18A-PC-HSTR-10:ERCSUM,0,ai
2978,error_sum,SR18A-PC-VSTR-10:ERCSUM,0,ai
2978,state,SR18A-PC-HSTR-10:STATE,2,ai
2978,state,SR18A-PC-VSTR-10:STATE,2,ai
2985,enabled,SR18C-DI-EBPM-09:CF:ENABLED_S,1,ai
2987,error_sum,SR18A-PC-HSTR-11:ERCSUM,0,ai
2987,error_sum,SR18A-PC-VSTR-11:ERCSUM,0,ai
2987,state,SR18A-PC-HSTR-11:STATE,2,ai
2987,state,SR18A-PC-VSTR-11:STATE,2,ai
2997,offset,SR18A-PC-Q2N-15:OFFSET1,0,ai
2999,error_sum,SR18A-PC-HSTR-12:ERCSUM,0,ai
2999,error_sum,SR18A-PC-VSTR-12:ERCSUM,0,ai
2999,state,SR18A-PC-HSTR-12:STATE,2,ai
2999,state,SR18A-PC-VSTR-12:STATE,2,ai
3001,offset,SR18A-PC-Q1N-16:OFFSET1,0,ai
3004,enabled,SR18C-DI-EBPM-10:CF:ENABLED_S,1,ai
3032,enabled,SR19C-DI-EBPM-01:CF:ENABLED_S,1,ai
3038,offset,SR19A-PC-Q1N-01:OFFSET1,0,ai
3040,error_sum,SR19A-PC-HSTR-01:ERCSUM,0,ai
3040,error_sum,SR19A-PC-VSTR-01:ERCSUM,0,ai
3040,state,SR19A-PC-HSTR-01:STATE,2,ai
3040,state,SR19A-PC-VSTR-01:STATE,2,ai
3042,offset,SR19A-PC-Q2N-02:OFFSET1,0,ai
3052,error_sum,SR19A-PC-HSTR-02:ERCSUM,0,ai
3052,error_sum,SR19A-PC-VSTR-02:ERCSUM,0,ai
3052,state,SR19A-PC-HSTR-02:STATE,2,ai
3052,state,SR19A-PC-VSTR-02:STATE,2,ai
3054,enabled,SR19C-DI-EBPM-02:CF:ENABLED_S,1,ai
3058,error_sum,SR19A-PC-HSTR-03:ERCSUM,0,ai
3058,error_sum,SR19A-PC-VSTR-03:ERCSUM,0,ai
3058,state,SR19A-PC-HSTR-03:STATE,2,ai
3058,state,SR19A-PC-VSTR-03:STATE,2,ai
3064,enabled,SR19C-DI-EBPM-03:CF:ENABLED_S,1,ai
3069,error_sum,SR19A-PC-HSTR-04:ERCSUM,0,ai
3069,error_sum,SR19A-PC-VSTR-04:ERCSUM,0,ai
3069,state,SR19A-PC-HSTR-04:STATE,2,ai
3069,state,SR19A-PC-VSTR-04:STATE,2,ai
3079,error_sum,SR19A-PC-HSTR-05:ERCSUM,0,ai
3079,error_sum,SR19A-PC-VSTR-05:ERCSUM,0,ai
3079,state,SR19A-PC-HSTR-05:STATE,2,ai
3079,state,SR19A-PC-VSTR-05:STATE,2,ai
3084,enabled,SR19C-DI-EBPM-04:CF:ENABLED_S,1,ai
3092,error_sum,SR19A-PC-HSTR-06:ERCSUM,0,ai
3092,error_sum,SR19A-PC-VSTR-06:ERCSUM,0,ai
3092,state,SR19A-PC-HSTR-06:STATE,2,ai
3092,state,SR19A-PC-VSTR-06:STATE,2,ai
3095,enabled,SR19C-DI-EBPM-05:CF:ENABLED_S,1,ai
3102,enabled,SR19C-DI-EBPM-06:CF:ENABLED_S,1,ai
3108,error_sum,SR19A-PC-HSTR-07:ERCSUM,0,ai
3108,error_sum,SR19A-PC-VSTR-07:ERCSUM,0,ai
3108,state,SR19A-PC-HSTR-07:STATE,2,ai
3108,state,SR19A-PC-VSTR-07:STATE,2,ai
3116,enabled,SR19C-DI-EBPM-07:CF:ENABLED_S,1,ai
3118,error_sum,SR19A-PC-HSTR-08:ERCSUM,0,ai
3118,error_sum,SR19A-PC-VSTR-08:ERCSUM,0,ai
3118,state,SR19A-PC-HSTR-08:STATE,2,ai
3118,state,SR19A-PC-VSTR-08:STATE,2,ai
3128,error_sum,SR19A-PC-HSTR-09:ERCSUM,0,ai
3128,error_sum,SR19A-PC-VSTR-09:ERCSUM,0,ai
3128,state,SR19A-PC-HSTR-09:STATE,2,ai
3128,state,SR19A-PC-VSTR-09:STATE,2,ai
3130,enabled,SR19C-DI-EBPM-08:CF:ENABLED_S,1,ai
3139,error_sum,SR19A-PC-HSTR-10:ERCSUM,0,ai
3139,error_sum,SR19A-PC-VSTR-10:ERCSUM,0,ai
3139,state,SR19A-PC-HSTR-10:STATE,2,ai
3139,state,SR19A-PC-VSTR-10:STATE,2,ai
3146,enabled,SR19C-DI-EBPM-09:CF:ENABLED_S,1,ai
3148,error_sum,SR19A-PC-HSTR-11:ERCSUM,0,ai
3148,error_sum,SR19A-PC-VSTR-11:ERCSUM,0,ai
3148,state,SR19A-PC-HSTR-11:STATE,2,ai
3148,state,SR19A-PC-VSTR-11:STATE,2,ai
3158,offset,SR19A-PC-Q2N-15:OFFSET1,0,ai
3160,error_sum,SR19A-PC-HSTR-12:ERCSUM,0,ai
3160,error_sum,SR19A-PC-VSTR-12:ERCSUM,0,ai
3160,state,SR19A-PC-HSTR-12:STATE,2,ai
3160,state,SR19A-PC-VSTR-12:STATE,2,ai
3162,offset,SR19A-PC-Q1N-16:OFFSET1,0,ai
3165,enabled,SR19C-DI-EBPM-10:CF:ENABLED_S,1,ai
3196,enabled,SR20C-DI-EBPM-01:CF:ENABLED_S,1,ai
3202,offset,SR20A-PC-Q1N-01:OFFSET1,0,ai
3204,error_sum,SR20A-PC-HSTR-01:ERCSUM,0,ai
3204,error_sum,SR20A-PC-VSTR-01:ERCSUM,0,ai
3204,state,SR20A-PC-HSTR-01:STATE,2,ai
3204,state,SR20A-PC-VSTR-01:STATE,2,ai
3206,offset,SR20A-PC-Q2N-02:OFFSET1,0,ai
3216,error_sum,SR20A-PC-HSTR-02:ERCSUM,0,ai
3216,error_sum,SR20A-PC-VSTR-02:ERCSUM,0,ai
3216,state,SR20A-PC-HSTR-02:STATE,2,ai
3216,state,SR20A-PC-VSTR-02:STATE,2,ai
3218,enabled,SR20C-DI-EBPM-02:CF:ENABLED_S,1,ai
3222,error_sum,SR20A-PC-HSTR-03:ERCSUM,0,ai
3222,error_sum,SR20A-PC-VSTR-03:ERCSUM,0,ai
3222,state,SR20A-PC-HSTR-03:STATE,2,ai
3222,state,SR20A-PC-VSTR-03:STATE,2,ai
3228,enabled,SR20C-DI-EBPM-03:CF:ENABLED_S,1,ai
3233,error_sum,SR20A-PC-HSTR-04:ERCSUM,0,ai
3233,error_sum,SR20A-PC-VSTR-04:ERCSUM,0,ai
3233,state,SR20A-PC-HSTR-04:STATE,2,ai
3233,state,SR20A-PC-VSTR-04:STATE,2,ai
3243,error_sum,SR20A-PC-HSTR-05:ERCSUM,0,ai
3243,error_sum,SR20A-PC-VSTR-05:ERCSUM,0,ai
3243,state,SR20A-PC-HSTR-05:STATE,2,ai
3243,state,SR20A-PC-VSTR-05:STATE,2,ai
3248,enabled,SR20C-DI-EBPM-04:CF:ENABLED_S,1,ai
3256,error_sum,SR20A-PC-HSTR-06:ERCSUM,0,ai
3256,error_sum,SR20A-PC-VSTR-06:ERCSUM,0,ai
3256,state,SR20A-PC-HSTR-06:STATE,2,ai
3256,state,SR20A-PC-VSTR-06:STATE,2,ai
3259,enabled,SR20C-DI-EBPM-05:CF:ENABLED_S,1,ai
3266,enabled,SR20C-DI-EBPM-06:CF:ENABLED_S,1,ai
3272,error_sum,SR20A-PC-HSTR-07:ERCSUM,0,ai
3272,error_sum,SR20A-PC-VSTR-07:ERCSUM,0,ai
3272,state,SR20A-PC-HSTR-07:STATE,2,ai
3272,state,SR20A-PC-VSTR-07:STATE,2,ai
3280,enabled,SR20C-DI-EBPM-07:CF:ENABLED_S,1,ai
3282,error_sum,SR20A-PC-HSTR-08:ERCSUM,0,ai
3282,error_sum,SR20A-PC-VSTR-08:ERCSUM,0,ai
3282,state,SR20A-PC-HSTR-08:STATE,2,ai
3282,state,SR20A-PC-VSTR-08:STATE,2,ai
3292,error_sum,SR20A-PC-HSTR-09:ERCSUM,0,ai
3292,error_sum,SR20A-PC-VSTR-09:ERCSUM,0,ai
3292,state,SR20A-PC-HSTR-09:STATE,2,ai
3292,state,SR20A-PC-VSTR-09:STATE,2,ai
3294,enabled,SR20C-DI-EBPM-08:CF:ENABLED_S,1,ai
3310,enabled,SR20C-DI-EBPM-09:CF:ENABLED_S,1,ai
3312,error_sum,SR20A-PC-HSTR-10:ERCSUM,0,ai
3312,error_sum,SR20A-PC-VSTR-10:ERCSUM,0,ai
3312,state,SR20A-PC-HSTR-10:STATE,2,ai
3312,state,SR20A-PC-VSTR-10:STATE,2,ai
3322,offset,SR20A-PC-Q2L-15:OFFSET1,0,ai
3324,enabled,SR20C-DI-EBPM-10:CF:ENABLED_S,1,ai
3326,error_sum,SR20A-PC-HSTR-11:ERCSUM,0,ai
3326,error_sum,SR20A-PC-VSTR-11:ERCSUM,0,ai
3326,state,SR20A-PC-HSTR-11:STATE,2,ai
3326,state,SR20A-PC-VSTR-11:STATE,2,ai
3328,offset,SR20A-PC-Q1L-16:OFFSET1,0,ai
3330,error_sum,SR20A-PC-HSTR-12:ERCSUM,0,ai
3330,error_sum,SR20A-PC-VSTR-12:ERCSUM,0,ai
3330,state,SR20A-PC-HSTR-12:STATE,2,ai
3330,state,SR20A-PC-VSTR-12:STATE,2,ai
3332,offset,SR20A-PC-Q0L-17:OFFSET1,0,ai
3335,enabled,SR20C-DI-EBPM-11:CF:ENABLED_S,1,ai
3353,enabled,SR21C-DI-EBPM-01:CF:ENABLED_S,1,ai
3356,offset,SR21A-PC-Q0L-01:OFFSET1,0,ai
3358,error_sum,SR21A-PC-HSTR-01:ERCSUM,0,ai
3358,error_sum,SR21A-PC-VSTR-01:ERCSUM,0,ai
3358,state,SR21A-PC-HSTR-01:STATE,2,ai
3358,state,SR21A-PC-VSTR-01:STATE,2,ai
3360,offset,SR21A-PC-Q1L-02:OFFSET1,0,ai
3362,error_sum,SR21A-PC-HSTR-02:ERCSUM,0,ai
3362,error_sum,SR21A-PC-VSTR-02:ERCSUM,0,ai
3362,state,SR21A-PC-HSTR-02:STATE,2,ai
3362,state,SR21A-PC-VSTR-02:STATE,2,ai
3364,enabled,SR21C-DI-EBPM-02:CF:ENABLED_S,1,ai
3369,offset,SR21A-PC-Q2L-03:OFFSET1,0,ai
3379,error_sum,SR21A-PC-HSTR-03:ERCSUM,0,ai
3379,error_sum,SR21A-PC-VSTR-03:ERCSUM,0,ai
3379,state,SR21A-PC-HSTR-03:STATE,2,ai
3379,state,SR21A-PC-VSTR-03:STATE,2,ai
3381,enabled,SR21C-DI-EBPM-03:CF:ENABLED_S,1,ai
3385,error_sum,SR21A-PC-HSTR-04:ERCSUM,0,ai
3385,error_sum,SR21A-PC-VSTR-04:ERCSUM,0,ai
3385,state,SR21A-PC-HSTR-04:STATE,2,ai
3385,state,SR21A-PC-VSTR-04:STATE,2,ai
3391,enabled,SR21C-DI-EBPM-04:CF:ENABLED_S,1,ai
3396,error_sum,SR21A-PC-HSTR-05:ERCSUM,0,ai
